customer_id,transaction_date,transaction_amount
ID0715,2021-12-01,555.60
ID1123,2024-11-22,146.74
ID0991,2024-11-18,868.12
ID0557,2021-02-03,740.19
ID0335,2021-10-01,26.44
ID1015,2020-06-15,976.35
ID0408,2023-04-04,24.01
ID0054,2020-08-30,865.33
ID1091,2021-07-20,402.01
ID1290,2020-07-18,393.48
ID0411,2021-05-15,433.44
ID0440,2020-11-26,750.62
ID0617,2020-11-23,256.39
ID0767,2022-06-03,407.72
ID1150,2020-06-13,897.27
ID0759,2024-05-01,618.68
ID0186,2022-09-05,849.91
ID0104,2024-06-10,164.10
ID0014,2020-10-20,275.77
ID0595,2022-09-06,362.48
ID0227,2024-11-16,129.97
ID1202,2022-10-19,982.29
ID0228,2022-12-10,721.98
ID1204,2021-02-01,697.50
ID1143,2020-10-12,838.88
ID0065,2021-09-14,656.43
ID0492,2021-09-18,885.08
ID0313,2021-02-19,239.68
ID0969,2023-07-12,145.20
ID0686,2024-03-28,513.47
ID0004,2024-02-14,846.35
ID1164,2022-12-15,429.69
ID1107,2023-08-04,789.26
ID1088,2020-02-25,763.86
ID0341,2022-09-25,302.84
ID0689,2023-08-07,590.65
ID0367,2020-04-27,856.54
ID0440,2022-11-05,71.20
ID0661,2021-10-16,207.63
ID0709,2024-10-26,202.11
ID0860,2022-02-20,378.67
ID1083,2022-06-07,59.31
ID0983,2020-08-09,126.58
ID1005,2021-05-14,613.10
ID0956,2024-06-25,454.27
ID0897,2020-12-12,56.50
ID1284,2024-09-20,58.64
ID0541,2021-02-27,557.88
ID0040,2020-11-11,499.41
ID0928,2022-04-05,886.86
ID0986,2021-08-20,41.30
ID0919,2023-06-09,333.15
ID1097,2020-05-17,172.61
ID0928,2020-12-09,657.53
ID0875,2023-12-05,799.36
ID1111,2021-04-21,710.35
ID0774,2022-08-21,692.46
ID1297,2024-12-01,17.59
ID1188,2023-12-17,789.72
ID0352,2022-01-21,207.36
ID1020,2021-10-01,792.67
ID0073,2021-05-16,364.91
ID0628,2023-06-04,342.73
ID0492,2024-01-24,943.20
ID0856,2021-08-07,178.34
ID0699,2022-07-22,545.31
ID0519,2023-10-27,751.45
ID1129,2024-07-06,265.20
ID0046,2022-08-02,527.49
ID1129,2021-04-15,712.82
ID0451,2021-10-01,251.70
ID0266,2022-03-19,33.19
ID0513,2021-03-24,848.40
ID1019,2024-10-30,937.89
ID0653,2024-06-09,385.47
ID0224,2023-08-07,431.07
ID0264,2021-07-31,708.66
ID0562,2023-10-19,640.93
ID0678,2022-08-02,213.95
ID0522,2022-02-10,863.47
ID0124,2023-09-30,347.49
ID0148,2024-05-16,998.42
ID0726,2022-03-07,582.75
ID0785,2022-04-04,406.13
ID0334,2024-08-12,475.04
ID0157,2021-11-28,877.63
ID0723,2023-10-26,478.35
ID1113,2020-06-13,322.85
ID0929,2024-12-19,544.86
ID1025,2020-03-13,711.93
ID0301,2020-05-18,250.91
ID0884,2020-02-14,16.77
ID0929,2023-09-22,828.48
ID0362,2021-08-05,125.74
ID0963,2024-09-18,899.22
ID0476,2020-06-28,491.15
ID0414,2021-02-21,74.43
ID0903,2024-10-23,739.83
ID0324,2021-07-11,833.92
ID0175,2020-12-26,914.64
ID0886,2024-06-07,608.65
ID0966,2020-12-12,317.38
ID0173,2020-07-14,969.14
ID0137,2024-04-15,302.99
ID0813,2024-03-03,72.89
ID0355,2022-11-13,290.43
ID0757,2020-02-28,347.91
ID0067,2021-02-13,803.75
ID0741,2021-04-24,702.52
ID0475,2021-03-18,405.01
ID0489,2023-04-24,11.24
ID0165,2023-01-21,467.08
ID0460,2024-07-22,506.85
ID0715,2021-11-10,14.08
ID0219,2023-06-21,362.30
ID0408,2024-08-07,994.33
ID0550,2022-06-14,54.50
ID0819,2020-12-30,888.57
ID0379,2022-09-21,280.52
ID0929,2024-09-09,223.54
ID0435,2020-03-19,400.80
ID0789,2021-04-25,709.68
ID0791,2024-02-01,252.37
ID1172,2020-10-29,768.55
ID0927,2022-03-21,715.02
ID0808,2024-01-18,965.58
ID0773,2021-04-14,451.67
ID0352,2023-04-04,833.54
ID1244,2021-09-09,666.01
ID1086,2024-06-04,138.83
ID0523,2023-01-16,831.70
ID0085,2023-12-28,367.26
ID0396,2023-08-17,315.34
ID0194,2021-03-12,454.30
ID1209,2020-09-04,593.06
ID0484,2021-04-06,766.56
ID0520,2020-06-23,422.57
ID0108,2022-02-03,237.80
ID0661,2024-05-17,505.58
ID1120,2020-01-03,29.43
ID0118,2023-04-14,76.97
ID0943,2021-12-09,997.89
ID0854,2024-11-28,50.18
ID0198,2024-12-11,743.52
ID0775,2021-09-08,782.10
ID0896,2023-07-28,13.42
ID0958,2020-06-26,779.19
ID1257,2022-08-29,32.92
ID0490,2022-01-17,592.85
ID1279,2024-12-15,432.65
ID0629,2021-06-28,243.53
ID1195,2020-11-02,720.46
ID0305,2020-11-27,372.17
ID1283,2024-12-01,970.57
ID0783,2022-09-20,199.17
ID1199,2023-12-27,74.98
ID0756,2020-05-18,245.34
ID0858,2021-11-28,474.28
ID1161,2023-11-02,18.56
ID1292,2021-05-13,836.15
ID1220,2021-10-23,870.13
ID0176,2024-09-15,560.29
ID0347,2024-05-17,98.05
ID0028,2023-07-21,711.28
ID0726,2024-02-04,132.12
ID1006,2024-06-24,739.61
ID0967,2023-07-09,333.20
ID0368,2022-10-27,375.82
ID0191,2022-04-19,455.62
ID0094,2021-05-14,976.49
ID0121,2020-09-22,708.74
ID1189,2023-11-15,676.64
ID0778,2023-12-17,38.06
ID1202,2021-10-09,969.31
ID0187,2020-08-08,699.48
ID1297,2020-10-05,194.69
ID0327,2022-01-21,456.95
ID0970,2023-01-06,236.51
ID0174,2024-10-07,210.38
ID0099,2020-05-02,653.02
ID0154,2020-12-31,251.14
ID1285,2020-06-26,585.98
ID0753,2023-11-20,30.71
ID0665,2023-05-20,837.22
ID0453,2020-07-26,20.45
ID0777,2023-06-15,827.09
ID0696,2020-06-17,134.49
ID0758,2021-05-29,955.40
ID0370,2020-06-12,162.73
ID0529,2020-01-23,261.27
ID0024,2022-10-07,58.81
ID1132,2022-06-28,25.80
ID0840,2022-07-05,111.84
ID0389,2023-12-07,807.49
ID0928,2021-07-17,131.87
ID0960,2021-07-27,708.43
ID0038,2022-08-20,734.66
ID1308,2023-08-09,847.99
ID0909,2024-08-31,253.68
ID1120,2020-05-03,100.17
ID0289,2021-02-21,353.54
ID0733,2021-05-21,790.02
ID0022,2021-10-22,470.14
ID0752,2020-06-03,214.70
ID0194,2020-07-29,297.48
ID0780,2023-02-03,666.26
ID0373,2020-07-14,865.31
ID0113,2020-07-04,426.79
ID0680,2024-08-30,535.88
ID0121,2022-06-14,902.91
ID0720,2024-05-10,401.42
ID0862,2020-01-14,227.39
ID0463,2023-10-15,261.22
ID1061,2023-06-10,204.56
ID0742,2022-01-09,249.64
ID0969,2020-05-22,26.04
ID0409,2022-11-13,944.57
ID0844,2024-03-28,205.44
ID0921,2020-07-06,78.08
ID1286,2020-05-29,403.20
ID0739,2022-11-29,698.04
ID0959,2021-03-05,437.30
ID0029,2020-12-14,427.45
ID0182,2021-12-09,587.93
ID0063,2023-06-20,820.22
ID0629,2020-01-11,644.08
ID0709,2023-06-21,131.76
ID0763,2021-12-24,922.69
ID0098,2021-04-28,735.01
ID0554,2022-09-17,545.46
ID1224,2020-06-09,666.17
ID0610,2021-09-22,567.16
ID0800,2024-04-22,495.48
ID0628,2022-01-18,438.92
ID0636,2021-07-14,673.47
ID0727,2022-12-29,491.34
ID1221,2021-02-08,921.88
ID0661,2023-12-25,92.37
ID1246,2021-05-10,407.46
ID1062,2024-05-27,366.35
ID0159,2023-07-02,733.51
ID0878,2023-01-24,440.89
ID1068,2024-11-02,73.35
ID0312,2022-07-10,388.54
ID0271,2022-01-25,449.41
ID0862,2022-12-20,116.68
ID0660,2021-07-31,499.21
ID0763,2022-11-17,56.57
ID0388,2022-07-08,419.76
ID1008,2022-06-14,825.56
ID0347,2023-09-28,950.62
ID0709,2021-12-11,12.21
ID1269,2022-03-31,258.15
ID0888,2022-12-23,917.45
ID0248,2022-06-15,46.60
ID0265,2020-05-20,224.81
ID1187,2024-02-09,667.39
ID0093,2023-01-21,809.18
ID0650,2022-11-25,535.81
ID0173,2020-04-12,180.90
ID0621,2024-08-31,314.41
ID0430,2022-03-25,58.56
ID0037,2023-12-03,263.98
ID1292,2023-06-02,125.05
ID0186,2023-01-02,190.27
ID1034,2021-06-03,992.76
ID1126,2024-06-16,503.04
ID0462,2021-01-07,745.03
ID0798,2021-09-22,454.93
ID0615,2024-10-16,700.71
ID1047,2022-10-09,699.69
ID0440,2023-02-26,297.66
ID0012,2022-01-25,986.25
ID0100,2020-11-17,84.58
ID0227,2022-06-19,167.72
ID1170,2023-11-17,979.89
ID0583,2020-01-25,173.16
ID0470,2020-09-19,313.15
ID0571,2023-04-26,180.27
ID1042,2021-12-10,151.90
ID0232,2022-09-19,593.59
ID0505,2021-08-07,403.78
ID0913,2022-06-19,985.89
ID0590,2024-06-19,574.54
ID0794,2024-10-25,180.66
ID0636,2023-09-14,105.23
ID1307,2024-03-30,461.64
ID0957,2024-02-18,902.77
ID0170,2022-05-21,770.37
ID1167,2024-11-06,770.11
ID0327,2024-02-23,629.61
ID1252,2024-05-31,471.44
ID0499,2020-10-08,842.56
ID1024,2020-12-24,434.90
ID0042,2021-02-23,912.98
ID1118,2022-01-06,776.09
ID0613,2021-08-05,873.38
ID0115,2021-10-04,624.09
ID1006,2022-10-13,827.47
ID0908,2021-02-12,964.85
ID1019,2022-12-25,182.90
ID0222,2022-04-14,717.97
ID0525,2023-09-23,724.26
ID1213,2020-01-20,593.80
ID0061,2023-03-12,682.91
ID0417,2023-09-23,200.65
ID0478,2022-10-18,843.03
ID0025,2022-11-02,349.13
ID0562,2023-09-16,484.59
ID1195,2021-04-17,361.28
ID0820,2022-01-07,920.11
ID1123,2024-11-10,68.40
ID1287,2023-04-07,544.09
ID1019,2021-11-04,180.01
ID0644,2020-10-13,790.99
ID0462,2023-11-20,45.81
ID0112,2022-02-22,544.73
ID0158,2021-08-18,662.65
ID0917,2024-06-17,578.70
ID0343,2024-10-04,178.33
ID0673,2022-08-22,250.12
ID1024,2024-09-18,677.02
ID0363,2024-09-24,453.63
ID0750,2021-10-26,314.98
ID0679,2021-09-04,416.89
ID0722,2021-06-07,734.54
ID0743,2020-03-06,560.39
ID0849,2020-07-09,271.17
ID1076,2021-12-13,292.35
ID0860,2020-05-31,270.16
ID0908,2024-02-11,933.51
ID0975,2021-05-14,314.88
ID1018,2024-06-22,617.04
ID0624,2023-02-10,112.21
ID0524,2022-06-15,996.74
ID1281,2020-02-09,280.94
ID0100,2024-02-22,397.21
ID0404,2021-03-25,51.17
ID0722,2024-01-02,914.31
ID1147,2022-04-07,594.53
ID0461,2024-11-12,198.13
ID1242,2022-07-26,98.57
ID0403,2022-08-31,621.16
ID1302,2022-05-23,12.89
ID0846,2020-01-21,497.43
ID0313,2022-05-05,269.69
ID0619,2021-04-19,839.51
ID1087,2022-10-14,362.06
ID0686,2021-08-26,408.24
ID0908,2021-06-12,19.73
ID0211,2022-05-12,890.72
ID0304,2022-10-12,898.14
ID1005,2020-02-11,379.39
ID0318,2023-02-07,891.32
ID0159,2023-03-12,724.28
ID0278,2024-10-03,480.49
ID0599,2022-12-18,308.53
ID1249,2021-10-07,440.96
ID0133,2021-07-19,929.87
ID0101,2021-02-10,746.71
ID0254,2024-08-23,862.46
ID1284,2024-03-10,806.46
ID0721,2024-11-15,699.43
ID0929,2021-09-26,612.18
ID0152,2022-04-17,971.05
ID0302,2024-11-05,626.30
ID0528,2023-05-14,876.41
ID0275,2022-03-05,618.56
ID1237,2024-04-21,718.38
ID0295,2020-05-14,208.42
ID0866,2020-05-20,335.47
ID0309,2024-12-09,270.95
ID1101,2023-12-25,32.37
ID0112,2021-08-27,382.24
ID1258,2023-06-29,189.38
ID0805,2021-07-28,171.71
ID0609,2021-03-15,473.03
ID0646,2021-04-05,261.83
ID0059,2020-05-10,491.02
ID0298,2020-05-26,151.28
ID0170,2023-07-03,11.63
ID0264,2023-10-01,57.48
ID0863,2020-08-31,324.24
ID0377,2021-04-04,83.56
ID1080,2023-07-18,223.46
ID1177,2022-12-07,665.43
ID0087,2024-07-19,658.01
ID0672,2024-05-15,975.29
ID1230,2021-08-01,224.74
ID1244,2024-02-18,908.49
ID0997,2023-11-19,232.82
ID0344,2024-05-09,613.06
ID0474,2023-03-12,377.77
ID0034,2024-04-18,952.22
ID0927,2022-06-30,921.97
ID0734,2020-07-27,567.58
ID0508,2024-07-17,438.26
ID0520,2024-10-07,337.36
ID0864,2023-07-04,377.13
ID1227,2024-06-20,312.26
ID0370,2022-07-16,93.81
ID0232,2023-12-19,899.65
ID1066,2023-12-06,900.20
ID1144,2023-01-04,196.41
ID0063,2021-08-28,914.83
ID0663,2023-02-03,780.49
ID0907,2022-07-24,518.37
ID0204,2022-05-27,204.27
ID0825,2021-06-11,744.50
ID0955,2024-08-03,313.31
ID0935,2021-12-10,196.79
ID0933,2021-03-04,670.19
ID1264,2024-03-07,124.14
ID0433,2022-12-02,938.79
ID1168,2021-05-27,814.93
ID0213,2022-07-16,960.03
ID0694,2021-03-14,598.48
ID0229,2020-10-15,388.23
ID0464,2024-10-04,345.67
ID1073,2022-04-22,122.22
ID0211,2021-12-21,952.20
ID0608,2022-09-22,305.41
ID1255,2024-06-01,558.48
ID1175,2021-02-28,260.39
ID0670,2021-07-09,582.52
ID1193,2022-08-26,255.63
ID0012,2021-11-17,65.09
ID0060,2024-09-12,189.05
ID0144,2023-04-27,530.13
ID0674,2024-06-09,321.73
ID0188,2024-04-02,590.44
ID1193,2024-04-06,749.32
ID1131,2024-08-05,176.76
ID1141,2020-01-22,508.71
ID0483,2020-11-06,342.41
ID1190,2021-07-06,102.09
ID0034,2021-09-18,691.40
ID0449,2024-05-23,393.28
ID0646,2020-10-21,392.55
ID0565,2020-03-13,540.19
ID0173,2023-04-01,758.31
ID0352,2022-01-16,356.80
ID0284,2023-12-21,598.44
ID0743,2024-10-11,968.44
ID0795,2024-03-07,10.31
ID0481,2020-08-28,847.44
ID0102,2021-01-24,407.17
ID0138,2020-02-21,915.44
ID0519,2021-07-11,311.70
ID1031,2023-11-05,234.94
ID0594,2021-05-08,759.86
ID0901,2021-11-23,877.68
ID1299,2022-10-01,163.02
ID1045,2024-10-11,370.32
ID0651,2020-08-11,31.49
ID0849,2023-09-24,621.22
ID0396,2023-09-18,617.24
ID0252,2024-12-11,868.39
ID0565,2024-06-19,705.78
ID1167,2022-07-22,285.39
ID0721,2021-05-21,189.35
ID1114,2020-07-04,271.94
ID0281,2022-03-02,299.00
ID0704,2022-04-12,486.36
ID1040,2023-04-01,174.87
ID0680,2020-01-11,583.30
ID0382,2021-06-15,67.50
ID0666,2020-06-30,400.47
ID0341,2023-04-07,277.72
ID0562,2021-09-17,66.17
ID0420,2021-06-04,684.46
ID1152,2023-10-18,316.09
ID0994,2023-09-23,571.85
ID1002,2021-02-22,546.58
ID0806,2023-08-28,616.93
ID0439,2022-12-10,465.74
ID0557,2024-02-22,139.86
ID1291,2024-12-28,749.09
ID0599,2024-07-02,415.11
ID0233,2021-11-20,926.72
ID0605,2022-06-12,88.27
ID0696,2021-04-25,57.96
ID0289,2020-12-18,938.94
ID0668,2022-11-20,422.76
ID1049,2020-03-05,700.91
ID0428,2022-04-24,206.95
ID1054,2022-05-19,696.44
ID0623,2021-11-03,636.29
ID0221,2020-06-12,121.19
ID0715,2021-07-17,95.52
ID0108,2022-08-19,792.31
ID0652,2020-12-09,200.09
ID1286,2022-06-09,117.87
ID1248,2022-06-30,467.61
ID0059,2024-07-13,218.52
ID0420,2021-09-29,968.80
ID1117,2021-07-13,301.82
ID0617,2020-05-27,798.39
ID0849,2020-06-09,216.62
ID0540,2021-05-22,574.83
ID0040,2023-10-08,324.24
ID1159,2020-02-24,716.89
ID1191,2024-12-13,877.62
ID1106,2024-01-29,96.90
ID0916,2021-08-24,715.62
ID0450,2023-05-02,960.83
ID1021,2022-12-25,435.54
ID0395,2021-03-25,64.27
ID0410,2023-02-21,451.21
ID0502,2023-03-13,847.83
ID0727,2024-04-09,879.97
ID0490,2023-10-05,19.41
ID0287,2022-12-30,419.95
ID1072,2022-09-30,561.50
ID0794,2024-07-03,521.74
ID1100,2023-12-13,723.61
ID1293,2023-10-11,923.52
ID0139,2024-01-18,542.52
ID1050,2021-06-05,19.07
ID0796,2021-10-07,816.19
ID1219,2020-07-20,768.92
ID0802,2020-03-16,844.19
ID1076,2021-03-08,393.36
ID1174,2020-08-10,609.68
ID0558,2022-06-09,476.28
ID0048,2024-10-03,337.61
ID0785,2023-03-04,559.87
ID1176,2021-03-13,170.44
ID0699,2022-01-24,206.92
ID0566,2020-08-08,943.80
ID0921,2024-05-17,459.55
ID0286,2022-03-31,773.54
ID0991,2022-07-07,372.55
ID1107,2023-04-23,760.83
ID0073,2024-12-26,678.39
ID1174,2023-07-15,210.09
ID0631,2020-05-28,281.23
ID0390,2023-07-10,113.24
ID0834,2023-07-17,43.05
ID0343,2022-06-29,499.29
ID0260,2020-11-01,294.72
ID0570,2020-05-26,541.84
ID1108,2020-11-18,352.23
ID0639,2020-01-31,862.72
ID0102,2023-01-26,994.04
ID0423,2022-10-13,226.47
ID0323,2024-07-25,631.77
ID0989,2020-08-04,827.21
ID0427,2024-02-18,613.02
ID0742,2023-09-15,925.85
ID0615,2021-05-29,804.21
ID0343,2023-11-28,407.73
ID0463,2022-05-12,435.33
ID1249,2024-12-02,950.36
ID0146,2022-01-16,210.05
ID0257,2024-10-18,189.91
ID0630,2020-01-10,304.87
ID0848,2020-11-20,666.51
ID1208,2023-07-16,164.58
ID0268,2020-09-05,659.65
ID0060,2024-06-02,219.69
ID0349,2020-08-18,978.06
ID0318,2021-12-29,173.83
ID0779,2021-11-07,473.46
ID1129,2021-03-04,587.83
ID0345,2022-08-13,319.28
ID1295,2023-12-29,33.35
ID1239,2020-05-26,736.74
ID1109,2024-04-05,804.48
ID0929,2020-09-23,644.38
ID0468,2021-04-27,58.67
ID0261,2024-09-25,556.06
ID0119,2023-03-02,942.26
ID0150,2023-06-18,63.44
ID0587,2022-12-30,61.82
ID0055,2023-05-19,825.22
ID0995,2023-11-28,224.21
ID0335,2023-05-01,310.43
ID0826,2020-05-06,941.25
ID0676,2023-01-31,238.89
ID1173,2022-12-18,896.19
ID0529,2023-01-05,760.63
ID0148,2023-01-19,609.79
ID1083,2020-12-12,876.45
ID0587,2021-12-03,457.22
ID0011,2024-03-06,394.10
ID0020,2020-08-04,179.44
ID0153,2020-03-11,130.10
ID1197,2023-02-04,957.31
ID1169,2022-09-23,627.14
ID0088,2021-11-26,598.01
ID1132,2022-08-18,209.64
ID0493,2022-04-14,460.75
ID0043,2022-05-06,675.03
ID0001,2024-04-13,90.91
ID0511,2024-05-13,326.97
ID0811,2023-01-18,610.09
ID0059,2022-09-25,669.61
ID1178,2024-07-01,421.60
ID0845,2024-10-12,774.52
ID0111,2023-01-02,948.35
ID0875,2024-11-23,415.84
ID0882,2022-07-29,305.85
ID0520,2022-05-25,186.18
ID1083,2022-02-16,865.08
ID0930,2024-02-14,130.47
ID1086,2020-11-24,817.54
ID0918,2023-01-09,950.60
ID1294,2024-09-17,377.61
ID0569,2024-04-29,704.71
ID0013,2021-01-01,848.25
ID0549,2020-06-26,594.07
ID1067,2020-10-03,367.21
ID0699,2021-03-10,314.12
ID0128,2021-01-05,175.89
ID0848,2021-03-23,269.86
ID0232,2024-02-09,220.89
ID0260,2022-09-28,664.93
ID1234,2022-02-22,367.65
ID0493,2022-12-06,631.70
ID0202,2023-05-08,372.33
ID0851,2021-02-12,921.86
ID0755,2024-06-29,167.68
ID1047,2023-11-28,566.19
ID0995,2021-02-01,457.54
ID0293,2024-05-22,940.77
ID1285,2022-01-26,109.82
ID0156,2020-06-30,808.19
ID0956,2022-06-17,617.14
ID0844,2020-05-18,567.60
ID0687,2024-05-02,720.27
ID0565,2023-12-03,922.90
ID0246,2024-06-14,491.79
ID1025,2022-06-01,643.28
ID0963,2023-04-21,579.08
ID1108,2021-05-23,293.43
ID0586,2024-10-22,630.93
ID1251,2021-03-05,551.92
ID0729,2024-02-11,350.30
ID0226,2022-05-28,363.23
ID0144,2023-08-21,734.75
ID1162,2021-11-04,509.74
ID0343,2020-05-10,320.71
ID1049,2021-09-23,796.33
ID1119,2020-10-13,224.79
ID1105,2021-01-13,400.40
ID0282,2021-07-03,184.96
ID0547,2022-12-20,542.21
ID0596,2024-06-18,278.18
ID0280,2021-08-03,732.61
ID0785,2020-05-02,775.23
ID0635,2020-04-07,550.26
ID0151,2021-05-26,258.43
ID0437,2024-10-14,243.25
ID0681,2023-04-05,884.23
ID0094,2022-05-28,600.58
ID0850,2022-11-07,377.60
ID0136,2024-03-27,287.89
ID0827,2022-10-22,461.09
ID0910,2020-11-13,398.14
ID1047,2021-10-03,834.52
ID0523,2023-12-06,881.04
ID0323,2024-03-03,467.87
ID0095,2022-09-19,34.13
ID0777,2022-10-16,630.98
ID0152,2021-07-21,43.26
ID0436,2023-11-14,231.82
ID0759,2024-07-12,432.95
ID0437,2020-04-21,574.94
ID0959,2021-12-19,573.60
ID0054,2020-01-03,266.55
ID0526,2020-01-22,236.83
ID0115,2023-11-17,989.03
ID0887,2024-02-07,36.45
ID0849,2020-11-09,27.20
ID0646,2023-01-24,586.68
ID0456,2024-02-14,948.57
ID0458,2021-01-09,635.12
ID0457,2020-03-08,492.40
ID0093,2022-01-14,400.06
ID0251,2022-02-22,874.97
ID0621,2024-12-05,83.80
ID0049,2020-10-21,180.60
ID1223,2021-05-11,662.76
ID1039,2024-01-16,764.61
ID0117,2023-10-15,918.94
ID0822,2020-11-18,217.78
ID0974,2024-10-14,783.79
ID1146,2021-03-12,252.00
ID1196,2021-04-21,986.43
ID0668,2021-04-22,859.52
ID1232,2024-06-30,698.96
ID0760,2021-02-05,213.15
ID0553,2022-07-09,594.38
ID0075,2023-11-01,209.91
ID0164,2022-07-11,631.96
ID0909,2020-08-18,850.45
ID0171,2023-11-05,290.68
ID0507,2022-12-11,656.35
ID0317,2021-11-20,77.09
ID0623,2024-02-02,704.82
ID0700,2021-04-21,551.20
ID0767,2022-04-27,986.60
ID1062,2021-09-01,366.75
ID0881,2022-08-31,547.48
ID0128,2024-02-20,125.69
ID0288,2023-08-30,668.18
ID0280,2023-01-24,739.20
ID0957,2023-12-31,334.26
ID0007,2024-09-22,409.43
ID0988,2020-03-13,607.56
ID1271,2021-05-25,981.38
ID0679,2021-08-21,636.64
ID0591,2021-04-17,720.88
ID1308,2021-03-30,662.57
ID0913,2024-12-07,624.99
ID0755,2021-12-24,410.15
ID0924,2022-03-18,345.68
ID0288,2024-06-29,630.94
ID0953,2022-04-06,223.30
ID1114,2020-08-10,781.50
ID0713,2022-09-30,226.21
ID0541,2021-04-06,134.76
ID0597,2020-12-06,544.86
ID1278,2021-06-09,75.56
ID0903,2021-04-15,710.32
ID0186,2020-05-08,382.09
ID0637,2022-08-17,257.10
ID1189,2022-08-19,868.11
ID0286,2020-06-09,388.42
ID0823,2020-07-16,268.72
ID1257,2020-11-18,447.80
ID1145,2021-05-30,721.68
ID0523,2021-03-23,889.73
ID0076,2020-10-10,552.63
ID1008,2022-03-15,392.89
ID0612,2024-06-20,588.36
ID1281,2024-01-01,22.45
ID0612,2022-04-14,179.15
ID0292,2024-10-31,360.67
ID0085,2024-09-04,833.74
ID0141,2024-12-25,749.58
ID0608,2023-10-06,313.66
ID1028,2020-05-20,838.90
ID0982,2023-07-10,749.94
ID0427,2023-01-06,210.94
ID0444,2024-04-29,598.56
ID0976,2022-01-13,964.90
ID0467,2021-04-25,104.03
ID0021,2024-01-29,25.91
ID0351,2022-11-12,636.79
ID0316,2021-07-28,680.37
ID1260,2021-03-15,692.92
ID0441,2020-03-15,109.10
ID0411,2021-07-20,63.91
ID0490,2024-09-07,770.39
ID0073,2024-04-10,845.16
ID0155,2021-02-27,858.12
ID0708,2020-07-30,117.24
ID0745,2021-06-16,969.04
ID0537,2024-09-10,479.40
ID0220,2020-12-19,136.35
ID0523,2024-07-08,538.13
ID0872,2024-07-20,621.50
ID0956,2020-02-15,494.81
ID1203,2021-03-18,803.83
ID0965,2022-01-09,220.33
ID0591,2021-05-07,71.13
ID0134,2023-10-22,726.52
ID0780,2024-09-15,94.91
ID1063,2023-07-02,874.82
ID0572,2021-04-16,800.60
ID0021,2020-12-16,935.96
ID0138,2021-05-23,222.55
ID0924,2020-01-08,249.36
ID0145,2020-07-11,954.76
ID0166,2023-09-15,172.02
ID0261,2020-02-12,136.07
ID1188,2024-07-13,873.72
ID0714,2020-09-11,367.99
ID0482,2024-01-28,281.54
ID0385,2023-11-22,966.50
ID1144,2023-04-24,236.96
ID0761,2024-04-10,314.00
ID1134,2020-03-21,598.21
ID0461,2020-11-20,760.82
ID0375,2024-04-13,936.46
ID0160,2023-09-21,233.46
ID0420,2021-09-02,761.22
ID0782,2022-04-15,735.98
ID0072,2020-03-31,244.98
ID0143,2022-10-10,728.67
ID0749,2024-04-02,496.81
ID0933,2021-08-27,497.16
ID0037,2023-01-29,963.75
ID0998,2020-11-17,23.70
ID0687,2023-04-30,31.35
ID0164,2023-04-14,947.63
ID0859,2021-01-17,263.94
ID1254,2024-06-11,742.88
ID0249,2024-02-05,460.06
ID0337,2023-02-24,179.70
ID1162,2022-09-16,730.25
ID0951,2020-08-15,144.74
ID0264,2023-04-27,81.79
ID0339,2024-08-19,355.94
ID0155,2021-10-03,891.66
ID0967,2021-05-29,948.57
ID0499,2021-10-09,185.75
ID1231,2022-07-22,83.31
ID0719,2023-01-29,119.79
ID0012,2024-05-18,108.98
ID0636,2020-05-24,494.97
ID0757,2022-05-17,820.15
ID1293,2021-10-14,224.44
ID1265,2020-11-30,277.80
ID1182,2020-04-25,394.81
ID0299,2020-09-24,24.77
ID0630,2023-08-13,566.28
ID1209,2021-01-22,173.78
ID0704,2021-11-02,396.61
ID0387,2021-12-23,299.59
ID0687,2023-07-25,921.48
ID0502,2023-06-12,778.21
ID0328,2022-04-20,829.39
ID0935,2020-01-08,576.20
ID1119,2022-03-18,476.34
ID1009,2024-03-04,745.38
ID0904,2022-04-01,736.08
ID0530,2022-03-11,568.92
ID0812,2020-01-04,936.33
ID1152,2023-08-29,338.43
ID0658,2024-04-06,864.76
ID0638,2021-12-07,249.73
ID0625,2021-01-02,780.85
ID0157,2020-04-23,617.15
ID0310,2024-01-16,903.87
ID0471,2021-05-12,758.10
ID1049,2021-06-19,219.69
ID1033,2024-04-11,61.92
ID1128,2023-11-25,639.47
ID1019,2022-09-22,197.53
ID0516,2021-02-18,744.84
ID0703,2021-04-01,491.01
ID0830,2022-09-17,743.16
ID1228,2022-04-11,43.61
ID0532,2023-12-07,268.56
ID0256,2021-10-08,602.06
ID0565,2021-05-01,412.94
ID0018,2023-05-13,15.02
ID1281,2023-07-22,26.05
ID0543,2020-02-11,688.52
ID1054,2022-08-19,936.53
ID0416,2021-02-10,817.55
ID0004,2024-02-01,582.25
ID0453,2021-10-04,34.39
ID0168,2020-05-03,322.18
ID0357,2023-08-07,213.48
ID0511,2024-09-29,358.09
ID0500,2021-11-07,899.95
ID1249,2021-02-21,169.14
ID0807,2023-09-30,92.69
ID0754,2021-07-26,766.98
ID1296,2022-10-02,23.74
ID0943,2020-07-30,821.26
ID0041,2020-12-26,194.47
ID0158,2021-11-24,96.77
ID1140,2024-05-11,154.74
ID0974,2023-08-23,829.48
ID0102,2020-04-24,870.87
ID0093,2024-10-19,647.58
ID0744,2020-04-10,611.63
ID1195,2020-07-20,669.94
